"Cod_Prod","Nom_Prod","Concent","Nom_Form_Farm","Nom_Form_Farm_Simplif","Presentac","Fracciones","Fec_Vcto_Reg_Sanitario","Num_RegSan","Nom_Titular","Situacion"
"50889","LIPOVASTIN","20 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","30","10/02/2022","EN05159","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"34338","LIPOVASTIN","20  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","100","10/02/2022","N27096","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"31386","LIPOVASTIN","20  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","10/02/2022","N27096","LABORATORIOS QUILLA PHARMA PERU S.A.C.","ACT"
"48172","LIPSARTAN -100","100 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","100","14/08/2024","EE07667","DROGUERIA LIPHARMA S.A.C","ACT"
"45861","LIPSARTAN-100","100 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","100","21/09/2023","EE06381","DROGUERIA LIPHARMA S.A.C","ACT"
"47813","LIPSARTAN-50","50 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","100","26/06/2024","EE07497","DROGUERIA LIPHARMA S.A.C","ACT"
"51938","LIPSERTRAL-50","50 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","100","22/04/2026","EE09681","DROGUERIA LIPHARMA S.A.C","ACT"
"51551","LIPTIZOL","0.05 g + 1 g + 0.1 g","Crema","CREMA","Caja Tubo x 20 g","1","15/02/2026","EE09465","DROGUERIA LIPHARMA S.A.C","ACT"
"47680","LIPURO","10 mg/mL","Emulsión Inyectable","INYECTABLE","Ampolla x 20 mL","1","05/06/2022","EE05004","BRAUN","ACT"
"50053","LISICAF","25 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","20","27/01/2025","EE08452","CAFERMA S.A.C.","ACT"
"42888","LISOLAC","35  mg/mL","Solución Oral","SOLUCION","Caja Frasco gotero x 20 mL","1","13/03/2017","EN03917","EUROFARMA PERU","ACT"
"44086","LITASINA","2  mg/ mL","Solución para Perfusión","INYECTABLE","Bolsa x 300mL","1","16/11/2021","EE04680","ROEMMERS","ACT"
"53856","LITASINA","2 mg/ mL","Solución para Perfusión","INYECTABLE","Bolsa x 300 mL","1","16/11/2026","EE04680","MEGA LABS LATAM S.A.","ACT"
"45139","LITEDA","50  mg","Comprimido Recubierto","TABLETA","Caja Frasco Comprimidos Recubiertos","60","25/05/2022","EE04957","TECNOFARMA S.A.","ACT"
"45140","LITEDA","70  mg","Comprimido Recubierto","TABLETA","Caja Frasco Comprimidos Recubiertos","60","25/05/2022","EE04958","TECNOFARMA S.A.","ACT"
"45141","LITEDA","100  mg","Comprimido Recubierto","TABLETA","Caja Frasco Comprimidos Recubiertos","30","25/05/2022","EE04959","TECNOFARMA S.A.","ACT"
"33699","LITEDA","100  mg","Comprimido Recubierto","TABLETA","Frasco x Comprimidos","30","21/06/2018","E23068","TECNOFARMA S.A.","ACT"
"33700","LITEDA","50  mg","Comprimido Recubierto","TABLETA","Frasco x Comprimidos","60","21/06/2018","E23064","TECNOFARMA S.A.","ACT"
"33701","LITEDA","70  mg","Comprimido Recubierto","TABLETA","Frasco x Comprimidos","60","21/06/2018","E23067","TECNOFARMA S.A.","ACT"
"43736","LITIASIN","3.3 g  +  1 g/5 g","Granulos para Solución Oral","GRANULOS","Caja Sobre x 5 g","40","30/04/2018","EN04244","MEDIFARMA","ACT"
"52134","LITIASIN K","1080 mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tableta de Liberación Prolongada","20","29/01/2026","EN08465","MEDIFARMA","ACT"
"52135","LITIASIN K","1080 mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tableta de Liberación Prolongada","100","29/01/2026","EN08465","MEDIFARMA","ACT"
"41773","LITOCARB","300  mg","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas","100","16/01/2021","EN02724","TEVA PERU S.A.","ACT"
"6926","LITOCARB","300  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","100","16/01/2021","N11767","TEVA PERU S.A.","ACT"
"51860","LIVERFAST","5 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","100","23/11/2023","EE06590","DROGUERIA TOBAL S.A.C.","ACT"
"47883","LIVERFAST","5 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","30","23/11/2023","EE06590","DROGUERIA TOBAL S.A.C.","ACT"
"44095","LIV-GAMMA","5 g/ 100 mL","Solución Inyectable","INYECTABLE","Caja Vial x 100 mL","1","24/11/2020","BE00766","QUIMFA","ACT"
"44087","LIVIAL®","2.5  mg","Comprimido","TABLETA","Caja Envase Blister Comprimidos ","30","01/12/2021","EE04559","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"54068","LIVIAL®","2.5 mg","Comprimido","TABLETA","Caja Envase Blister Comprimidos","30","01/12/2021","EE04559","ORGANON BIOSCIENCES PERU S.R.L.","ACT"
"44847","LIVIALER ","10  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubiertas","100","13/09/2021","EN04540","FARMOR","ACT"
"54344","LIVLODAN","2 %","Gel","JALEA","Caja Tubo x 30 g","1","31/03/2026","EE09633","DROGUERIA DANY S.A.C.","ACT"
"54007","LIXAVAN 15","15 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","10","29/05/2025","EE08643","DIPHASAC SOCIEDAD ANONIMA CERRADA","ACT"
"54008","LIXAVAN 20","20 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","10","29/05/2025","EE08642","DIPHASAC SOCIEDAD ANONIMA CERRADA","ACT"
"53885","LIZELBAMOX®","500 mg + 125 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","50","25/08/2026","EE10121","DROGUERIA TOBAL S.A.C.","ACT"
"38394","LIZINALER","5  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","12","15/04/2020","EN01897","GABBLAN","ACT"
"38395","LIZINALER","5  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","60","15/04/2020","EN01897","GABBLAN","ACT"
"50177","LNG METHOD 5","1.5 mg","Tableta","TABLETA","Caja Envase Blister Tableta","1","10/09/2023","EE06354","BETA PHARMA","ACT"
"34339","LNG METHOD 5 PLUS","1.5  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","1","09/01/2018","E22950","BETA PHARMA","ACT"
"34340","LNG METHOD 5 PLUS","1.5  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","20","09/01/2018","E22950","BETA PHARMA","ACT"
"52956","LOCARMEC","50 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","30","05/10/2023","EN06394","CORPORATION MECOFARM SOCIEDAD ANONIMA CERRADA - CORPORATION MECOFARM S.A.C.","ACT"
"43334","LOCARPIN-F","2 %","Solución Oftálmica","SOLUCION OFTALMICA","Caja Frasco Gotero x 10 mL","1","12/12/2018","EN02108","ROSTER","ACT"
"44298","LOCERYL","0.25 %","Crema","CREMA","Caja Tubo x 20 g","1","22/03/2017","EE01345","QUIMICA SUIZA","ACT"
"45578","LOCERYL LACA PARA UÑAS ","5%","Solución","SOLUCION","Caja Frasco x 2.5 mL + Accesorios","1","26/08/2018","EE01761","QUIMICA SUIZA","ACT"
"47346","LODRONAT","520 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","23/02/2023","EE05730","SOLTON","ACT"
"51428","LOFER","2 mg","Cápsula","CAPSULA","Caja Envase Blister Cápsulas","100","15/12/2025","EE09299","DROGUERIA LIPHARMA S.A.C","ACT"
"46014","LOI","500 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimido Recubierto","10","16/02/2023","EE05708","UNIDAS DEL PERU","ACT"
"46013","LOI 750","750 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimido Recubierto","10","27/09/2022","EE05320","UNIDAS DEL PERU","ACT"
"46882","LOI 750","750 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","5","27/09/2022","EE05320","UNIDAS DEL PERU","ACT"
"44430","LOMECAN V","2 %","Crema Vaginal","CREMA","Caja Tubo x 20 g + 3 aplicadores","1","25/10/2022","EE05386","GENOMMA ","ACT"
"42567","LOMED ","5  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos","10","30/09/2021","EE04326","UNIDAS DEL PERU","ACT"
"42684","LOMEQUIN ","0.5  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","03/12/2023","EN03503","ALBIS","ACT"
"49692","LOMEQUIN","0.5 mg ","Tableta","TABLETA","Caja Envase Blister Tabletas","100","03/12/2023","EN03503","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"49693","LOMEQUIN","2 mg ","Tableta","TABLETA","Caja Envase Blister Tabletas","100","10/12/2023","EN06647","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"48898","LONGRIDE 30","30 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","10","31/10/2021","EE04459","MSN LABS PERU S.A.C.","ACT"
"48899","LONGRIDE 60","60 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","10","31/10/2021","EE04457","MSN LABS PERU S.A.C.","ACT"
"32833","LONTADEX PLUS","","Jarabe","SOLUCION","Frasco  X 60 mL","1","06/11/2014","N26478","FARMINDUSTRIA S.A.","ACT"
"54407","LONTADEX PLUS ®","","Jarabe","SOLUCION","Caja Frasco x 60 mL","1","06/11/2024","EN07899","FARMINDUSTRIA S.A.","ACT"
"41365","LOPECIA","1  mg","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas","28","20/10/2019","EN04235","FARMINDUSTRIA S.A.","ACT"
"44878","LOPEDIAR","2  mg","Tableta","TABLETA","Caja Envase Blíster Tabletas","100","10/10/2022","EE05358","BIOTECH","ACT"
"50772","LOPEDIAR","2 mg","Tableta","TABLETA","Caja Envase Blister Tableta","30","10/10/2022","EE05358","BIOTECH","ACT"
"44046","LOPEFAN","2  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","12/03/2020","EN02182","INTIPHARMA S.A.C.","ACT"
"38283","LOPEFAN","2  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","10","12/03/2020","EN02182","INTIPHARMA S.A.C.","ACT"
"46759","LOPERAFILM","2 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","29/10/2019","EN05797","G & R","ACT"
"49594","LOPERAM","2 mg","Tableta","TABLETA","Caja Envase Blister Tableta","100","28/06/2020","EN01747","ALPHARMA","ACT"
"38946","LOPERAM","2  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","28/06/2020","EN01747","LUDBER","ACT"
"37518","LOPERAMIDA","2  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","20/12/2017","EN00401","INDUQUIMICA","ACT"
"34928","LOPERAMIDA","2  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","21/03/2018","NG6412","NAT. y GEN.","ACT"
"50702","LOPERAMIDA","2 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","21/03/2023","EN07476","PORTUGAL","ACT"
"41646","LOPERAMIDA 2 MG","2  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","20/01/2024","EN01014","VITA PHARMA","ACT"
"51645","LOPERAMIDA CLORHIDRATO","2 mg","Tableta","TABLETA","Caja Envase Blíster Tableta ","100","21/05/2025","EN07986","GABBLAN","ACT"
"35863","LOPID","900  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","26/08/2020","EE01697","PFIZER S.A.","ACT"
"35872","LOPID","600  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubierta","20","26/08/2020","EE01691","PFIZER S.A.","ACT"
"38086","LOPINAVIR + RITONAVIR","200  mg  +  50  mg","Tableta Recubierta","TABLETA","Frasco Tabletas","120","27/01/2020","EE00672","EXCELLAN PERU","ACT"
"44026","LOPINAVIR + RITONAVIR ","200  mg  +  50  mg","Tableta Recubierta","TABLETA","Frasco Tabletas","120","27/01/2020","EE00672","SEVEN","ACT"
"48891","LOPINAVIR Y RITONAVIR","200 mg + 50 mg","Tableta Recubierta","TABLETA","Caja Frasco Tableta Recubierta","120","22/10/2022","EE08052","PHARMARIS","ACT"
"46847","LOPIROX LACA PARA UÑAS","8%","Solución Tópica","AEROSOL","Caja Frasco Aplicador x 4 mL + Accesorios","1","10/10/2022","EE05359","LABORATORIOS FARMACEUTICOS MARKOS S.A.","ACT"
"53418","LOPIROX LACA PARA UÑAS 8%","80 mg","Solución Tópica","AEROSOL","Caja Frasco x 4 mL + Accesorio","1","10/10/2022","EE05359","LABORATORIOS FARMACEUTICOS MARKOS S.A.","ACT"
"47795","LORACAP","10 mg","Cápsula Blanda","CAPSULA","Caja Envase Blíster Cápsulas Blandas","30","20/11/2020","EE02281","MEGA LIFESCIENCES","ACT"
"31399","LORALAB D","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 120 mL","1","29/08/2017","N27236","VITA PHARMA","ACT"
"31400","LORALAB D","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco X 60 mL","1","29/08/2017","N27236","VITA PHARMA","ACT"
"49324","LORALAB-D ","5 mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 60 mL","1","29/08/2022","EN07636","VITA PHARMA","ACT"
"45003","LORALAB-D","10  mg","Tableta","TABLETA","Caja Envase Blíster Tabletas","100","15/02/2018","EN03699","VITA PHARMA","ACT"
"42934","LORALERGHYNA 10","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","11/03/2020","EN01012","BRAND AND MARKETING","ACT"
"47796","LORALIVIO","10 mg","Cápsula Blanda","CAPSULA","Caja Envase Blíster Cápsulas Blandas","30","28/09/2021","EE04243","MEGA LIFESCIENCES","ACT"
"38014","LORAMED","5  mg/5 mL","Jarabe","SOLUCION","Frasco X 60 mL","1","18/10/2017","EN00220","ALBIS","ACT"
"45677","LORASTAMIN","5 mg/ 5 mL","Jarabe","SOLUCION","Caja Frasco x 60 mL","1","30/04/2023","EN06105","TERBOL","ACT"
"27725","LORAT","5  mg/5 mL","Solución Oral","SOLUCION","Caja Frasco X 60 mL","1","03/05/2021","N22510","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"27726","LORAT","5  mg/5 mL","Solución Oral","SOLUCION","Frasco  X 60 mL","1","03/05/2021","N22510","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"40065","LORAT","5  mg/5 mL","Solución Oral","SOLUCION","Caja Frasco X 60 mL","1","03/05/2021","EN03531","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"39252","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","08/11/2020","EN02333","FARMINDUSTRIA S.A.","ACT"
"39309","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Frasco X 60 mL","1","07/06/2020","EN00944","PORTUGAL","ACT"
"41990","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Frasco x 100 mL","1","21/08/2020","EE01670","GENFAR","ACT"
"41991","LORATADINA","10  mg","Comprimido","TABLETA","Caja Envase Blíster Comprimidos","10","23/10/2020","EE02080","GENFAR","ACT"
"40883","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","05/06/2021","EN04090","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"40884","LORATADINA","5  mg/5mL","Jarabe","SOLUCION","Frasco x 60 mL","1","20/04/2021","EN03085","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"41241","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","10","26/09/2021","EE04202","INDAURA","ACT"
"42847","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","01/03/2021","EN02861","LABORATORIOS AC FARMA S.A.","ACT"
"43372","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","11/04/2022","EN05379","NAT. y GEN.","ACT"
"43536","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","10","11/04/2022","EN05379","NATURGEN","ACT"
"42431","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 60 mL","1","07/06/2020","EN00944","PORTUGAL","ACT"
"44117","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 60 mL","25","24/06/2018","EN03809","MEDIFARMA","ACT"
"44115","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 60 mL","1","24/06/2018","en03809","MEDIFARMA","ACT"
"43655","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 120 mL","1","09/09/2018","EN03171","INDUQUIMICA","ACT"
"27501","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","08/11/2020","NG1372","FARMINDUSTRIA S.A.","ACT"
"30052","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","11/04/2022","NG6371","NATURGEN","ACT"
"32696","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","01/03/2021","NG2645","LABORATORIOS AC FARMA S.A.","ACT"
"6963","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","10","01/03/2021","NG2645","LABORATORIOS AC FARMA S.A.","ACT"
"6977","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Frasco  X 60 mL","1","07/11/2020","NG1371","FARMINDUSTRIA S.A.","ACT"
"26136","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","10","08/11/2020","NG1372","FARMINDUSTRIA S.A.","ACT"
"25546","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco X 30 mL","1","20/04/2021","NG4921","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"25547","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","10","05/06/2021","NG2841","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"26665","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco X 60 mL","1","20/04/2021","NG4921","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"26324","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","05/06/2021","NG2841","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"38234","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Caja Frasco X 60 mL","1","07/11/2020","EN01777","FARMINDUSTRIA S.A.","ACT"
"38774","LORATADINA","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","05/09/2022","EN00047","IQ FARMA","ACT"
"35268","LORATADINA","10  mg","Comprimido","TABLETA","Caja Envase Blíster Comprimidos","100","22/08/2017","NG6389","QUIMICA SUIZA","ACT"
"45409","LORATADINA","5  mg/5 mL","Jarabe","SOLUCION","Frasco x 100 mL","1","21/08/2020","EE01670","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"45404","LORATADINA","10  mg","Comprimido","TABLETA","Caja Envase Blíster Comprimidos","10","23/10/2020","EE02080","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"47080","LORATADINA","10 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas","100","09/09/2018","EN00344","INDUQUIMICA","ACT"
"48942","LORATADINA","10 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","11/04/2022","EN05379","PORTUGAL","ACT"
"49529","LORATADINA","10 mg","Comprimido","TABLETA","Caja Envase Blister Comprimido Recubierto","100","22/08/2022","EN07646","QUIMICA SUIZA","ACT"
"53142","LORATADINA","10 mg","Tableta","TABLETA","Caja Envase Blíster Tableta","10","01/03/2026","EN02861","LABORATORIOS AC FARMA S.A.","ACT"
"53007","LORATADINA","10 mg","Tableta","TABLETA","Caja Envase Blíster Tableta","100","27/08/2026","EE10137","CAFERMA S.A.C.","ACT"
"51538","LORATADINA","10 mg","Comprimido","TABLETA","Caja Envase Blister Comprimido","100","29/07/2025","EN08148","PERUFARMA","ACT"
"51191","LORBRENA","25 mg","Tableta Recubierta","TABLETA","Caja Blíster Tableta Recubierta","30","04/08/2025","EE08821","PFIZER S.A.","ACT"
"51192","LORBRENA","100 mg","Tableta Recubierta","TABLETA","Caja Blíster Tableta Recubierta","30","17/08/2025","EE08865","PFIZER S.A.","ACT"
"51660","LORBRENA ","25 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","120","04/08/2025","EE08821","PFIZER S.A.","ACT"
"37793","LORELINA DEPOT","7.5  mg","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial + 1 Ampolla solvente x 2mL","1","19/11/2020","EE02403","PALMAGYAR","ACT"
"42653","LORELINA DEPOT","3.75  mg","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial + Ampolla x 2 mL","1","24/03/2022","EE04805","PALMAGYAR","ACT"
"30822","LORELINA DEPOT                                                                                                                                        ","7.5  mg","Polvo para Suspensión Inyectable","INYECTABLE","Caja Vial + Solvente X 2 mL","1","19/11/2020","E22378","PALMAGYAR","ACT"
"42421","LOREXONA","10  mg  +  2  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","150","02/07/2019","EN04318","GABBLAN","ACT"
"53740","LOREXONA PLUS","0,25 mg + 2 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas","100","23/11/2026","EN08820","GABBLAN","ACT"
"47792","LOREZE","10 mg","Cápsula Blanda","CAPSULA","Caja Envase Blíster Cápsulas Blandas","30","04/09/2020","EE01770","MEGA LIFESCIENCES","ACT"
"41240","LORISTAT","10  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","10","28/09/2021","EE04242","INDAURA","ACT"
"51975","LORNOX XR 100","100 mg","Comprimido recubierto de liberación prolongada","TABLETA","Caja Envase Blíster Comprimido Recubierto de Liberación Prolongada","30","12/09/2022","EE05273","MEGA LABS LATAM S.A.","ACT"
"51974","LORNOX XR 50","50 mg","Comprimido recubierto de liberación prolongada","TABLETA","Caja Envase Blíster Comprimido Recubierto de Liberación Prolongada","30","12/09/2022","EE05272","MEGA LABS LATAM S.A.","ACT"
"51247","LOROPHYN ","150 mg ","Ovulo","OVULO","Caja Envase Blister Ovulos","102","30/12/2023","EN06996","MEDIFARMA","ACT"
"48159","LOROPHYN","150 mg","Ovulo","OVULO","Caja Envase Blister Ovulos","3","30/12/2023","EN06996","MEDIFARMA","ACT"
"23192","LOROPHYN","150  mg","Ovulo","OVULO","Caja Envase Blister Ovulos","3","30/12/2013","N19110","MEDIFARMA","ACT"
"46322","LORTAN","100 mg","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas Recubiertas","30","09/07/2019","EN05027","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"52919","LORTAN PLUS","50 mg + 12.5 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","30","27/04/2026","EN08571","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"53581","LOSACOR","50 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","28/04/2022","EE04901","MEGA LABS LATAM S.A.","ACT"
"23196","LOSACOR","50 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","27/05/2014","E16480","ROEMMERS","ACT"
"44495","LOSACOR","50  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","28/04/2022","EE04901","ROEMMERS","ACT"
"44873","LOSACOR 100","100  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","27/04/2022","EE04895","ROEMMERS","ACT"
"53580","LOSACOR 100","100 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","27/04/2022","EE04895","MEGA LABS LATAM S.A.","ACT"
"53579","LOSACOR D","50 mg + 12.5 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","29/08/2021","EE03997","MEGA LABS LATAM S.A.","ACT"
"44494","LOSACOR D","50  mg  +  12.5  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","30","29/08/2021","EE03997","ROEMMERS","ACT"
